name,position,team,projection
Rome Odunze,WR,CHI,176
Jakobi Meyers,WR,LV,174.2
Tony Pollard,RB,TEN,185.5
Jalen Hurts,QB,PHI,315
RJ Harvey,RB,DEN,184.1
Cooper Kupp,WR,SEA,172.4
Jordan Addison,WR,MIN,171.1
Khalil Shakir,WR,BUF,171
Jayden Daniels,QB,WAS,311.2
Aaron Jones,RB,MIN,179.9
Deebo Samuel,WR,WAS,167.8
Stefon Diggs,WR,NE,166.3
D'Andre Swift,RB,CHI,176.5
Ricky Pearsall,WR,SF,164.3
Matthew Golden,WR,GB,162.5
Michael Pittman,WR,IND,162
Darnell Mooney,WR,ATL,161.8
Joe Burrow,QB,CIN,304.1
Sam LaPorta,TE,DET,168.7
Travis Kelce,TE,KC,167.4
Jayden Reed,WR,GB,159
Keon Coleman,WR,BUF,158.7
TJ Hockenson,TE,MIN,165.3
Brandon Aiyuk,WR,SF,157.6
Josh Downs,WR,IND,156
TreVeyon Henderson,RB,NE,167.7
Jonnu Smith,TE,MIA,161
Quinshon Judkins,RB,CLE,165.2
Rashid Shaheed,WR,NO,148.2
Cedric Tillman,WR,CLE,144.4
Kaleb Johnson,RB,PIT,159.5
Jack Bech,WR,LV,142.5
Jayden Higgins,WR,HOU,140.6
Adam Thielen,WR,CAR,140.3
Tyrone Tracy,RB,NYG,156.5
Isaih Pacheco,RB,KC,152.9
Emeka Egbuka,WR,TB,135.5
Jaylen Warren,RB,PIT,151.5
David Njoku,TE,CLE,153.6
Romeo Doubs,WR,GB,134.2
Tre Harris,WR,LAC,134.1
Brian Robinson,RB,WAS,149.7
Kyle Williams,WR,NE,131.3
Patrick Mahomes II,QB,KC,286.9
Luther Burden,WR,CHI,130.3
Marvin Mims,WR,DEN,129.6
Wan'Dale Robinson,WR,NYG,128.7
Mark Andrews,TE,BAL,150.3
Zach Charbonnet,RB,SEA,144.5
Christian Kirk,WR,HOU,126.2
Demario Douglas,WR,NE,125.7
Rhamondre Stevenson,RB,NE,142
Michael Wilson,WR,ARI,124.4
Rashod Bateman,WR,BAL,122.9
Marquise Brown,WR,KC,122.9
Baltimore Defense,DEF,BAL,143.2
Rachaad White,RB,TB,137.9
Najee Harris,RB,LAC,137.7
Xavier Legette,WR,CAR,120.9
Darius Slayton,WR,NYG,120.6
Dallas Defense,DEF,DAL,142.1
Cam Skattebo,RB,NYG,135
Travis Etienne,RB,JAC,134.9
Tyjae Spears,RB,TEN,133.8
Cincinnati Defense,DEF,CIN,140.4
Austin Ekeler,RB,WAS,132.6
Josh Palmer,WR,BUF,116
NY Jets Defense,DEF,NYJ,140
Quentin Johnston,WR,LAC,114.4
Calvin Austin,WR,PIT,113.9
Cleveland Defense,DEF,CLE,138.4
Evan Engram,TE,DEN,142.2
Javonte Williams,RB,DAL,127.7
DeAndre Hopkins,WR,BAL,110.5
Kansas City Defense,DEF,KC,136.9
Pittsburgh Defense,DEF,PIT,136.8
Buffalo Defense,DEF,BUF,136.7
Colston Loveland,TE,CHI,140.3
Tyler Lockett,WR,TEN,106.5
Jordan Mason,RB,MIN,122
San Francisco Defense,DEF,SF,134.4
Baker Mayfield,QB,TB,273.3
Andrei Iosivas,WR,CIN,103.1
Alec Pierce,WR,IND,102.8
Ray-Ray McCloud,WR,ATL,101.9
Tutu Atwell,WR,LA,101.3
Jaydon Blue,RB,DAL,116.9
Ray Davis,RB,BUF,116.7
Dyami Brown,WR,JAC,99
Jalen McMillan,WR,TB,98.8
Tyler Allgeier,RB,ATL,114.5
Philadelphia Defense,DEF,PHI,131.2
J.K. Dobbins,RB,DEN,113.4
Bo Nix,QB,DEN,270.1
Isaac Guerendo,RB,SF,113.1
Kyler Murray,QB,ARI,269.2
Dalton Kincaid,TE,BUF,133.6
Bhayshul Tuten,RB,JAC,110.9
Trey Benson,RB,ARI,110.6
Rico Dowdle,RB,CAR,110.2
Harrison Butker,K,KC,135.7
Dallas Goedert,TE,PHI,131.8
Tampa Bay Defense,DEF,TB,128.5
Elic Ayomanor,WR,TEN,92.5
Pat Freiermuth,TE,PIT,131.4
Tucker Kraft,TE,GB,131.1
Jake Ferguson,TE,DAL,131
Matt Gay,K,WAS,134.9
Caleb Williams,QB,CHI,264.6
Tyler Warren,TE,IND,129.6
Younghoe Koo,K,ATL,133.9
Detroit Defense,DEF,DET,126.5
Adonai Mitchell,WR,IND,88.3
Brandon Aubrey,K,DAL,133.1
Dak Prescott,QB,DAL,261.4
Houston Defense,DEF,HOU,125.4
LA Chargers Defense,DEF,LAC,125.4
Miami Defense,DEF,MIA,125.3
Daniel Carlson,K,LV,132.6
Dontayvion Wicks,WR,GB,86.3
Isaiah Likely,TE,BAL,125
Tre Tucker,WR,LV,85.4
Atlanta Defense,DEF,ATL,123.1
Brandin Cooks,WR,NO,84.9
Jake Elliott,K,PHI,131.3
Diontae Johnson,WR,CLE,84.5
Brock Purdy,QB,SF,257.6
Pat Bryant,WR,DEN,84.1
Greg Zuerlein,K,NYJ,130.7
Kyle Pitts,TE,ATL,122.4
Jake Moody,K,SF,130.6
Indianapolis Defense,DEF,IND,120.2
Evan McPherson,K,CIN,129.9
Roschon Johnson,RB,CHI,98
Jared Goff,QB,DET,254.5
Tyler Bass,K,BUF,129.6
Hunter Henry,TE,NE,120.1
Justin Herbert,QB,LAC,254.3
Chicago Defense,DEF,CHI,118.8
Ka'imi Fairbairn,K,HOU,129.3
Nick Westbrook-Ikhine,WR,MIA,80.6
Chase McLaughlin,K,TB,129.2
Chris Boswell,K,PIT,129.2
Jerome Ford,RB,CLE,96.7
Zach Ertz,TE,WAS,118.9
Trevor Lawrence,QB,JAC,253.1
Seattle Defense,DEF,SEA,117.8
Jake Bates,K,DET,127.8
Jaylin Noel,WR,HOU,79
Cade Otton,TE,TB,117.9
Jacksonville Defense,DEF,JAC,116.6
Dustin Hopkins,K,CLE,126.9
Cam Little,K,JAC,126.7
Green Bay Defense,DEF,GB,115.4
Jason Myers,K,SEA,126
Cameron Dicker,K,LAC,125.9
Jalen Royals,WR,KC,77.1
Cairo Santos,K,CHI,125.8
Joshua Karty,K,LA,125.6
Will Reichard,K,MIN,125.3
Jason Sanders,K,MIA,125.3
Tank Bigsby,RB,JAC,93
Devaughn Vele,WR,DEN,76
Roman Wilson,WR,PIT,75.9
Brenton Strange,TE,JAC,114.1
Troy Franklin,WR,DEN,74.9
New Orleans Defense,DEF,NO,112.8
Malik Washington,WR,MIA,74.2
Josh Reynolds,WR,NYJ,73.9
Jalen Coker,WR,CAR,73.4
Wil Lutz,K,DEN,121.6
Las Vegas Defense,DEF,LV,110.5
J.J. McCarthy,QB,MIN,245.7
Joey Slye,K,TEN,121.2
Chigoziem Okonkwo,TE,TEN,111.4
NY Giants Defense,DEF,NYG,110.4
Nick Chubb,RB,HOU,88.9
Isaac TeSlaa,WR,DET,72.4
Jalen Tolbert,WR,DAL,72.3
Dalton Schultz,TE,HOU,111.2
Justice Hill,RB,BAL,88.6
Braelon Allen,RB,NYJ,88.6
Graham Gano,K,NYG,120.6
Allen Lazard,WR,NYJ,71.8
Noah Brown,WR,WAS,71.2
Mike Gesicki,TE,CIN,110
Elijah Moore,WR,BUF,71
C.J. Stroud,QB,HOU,244.2
Drake Maye,QB,NE,243.9
Jalen Nailor,WR,MIN,70.6
Jordan Love,QB,GB,243.2
Denver Defense,DEF,DEN,107.8
Jaylen Wright,RB,MIA,86
Blake Grupe,K,NO,118
Kareem Hunt,RB,KC,85.7
Mason Taylor,TE,NYJ,108
Minnesota Defense,DEF,MIN,105.8
Dylan Sampson,RB,CLE,83.8
MarShawn Lloyd,RB,GB,82.5
Juwan Johnson,TE,NO,104.7
Jarquez Hunter,RB,LA,82.1
Parker Washington,WR,JAC,65.5
Washington Defense,DEF,WAS,102.8
Mike Williams,WR,LAC,64.3
Miles Sanders,RB,DAL,80.7
Blake Corum,RB,LA,80.6
Greg Dortch,WR,ARI,64.1
Theo Johnson,TE,NYG,103
LA Rams Defense,DEF,LA,102
Carolina Defense,DEF,CAR,101.2
KaVontae Turpin,WR,DAL,63
Jordan Whittington,WR,LA,63
Marquez Valdes-Scantling,WR,SEA,62.7
Chimere Dike,WR,TEN,62.6
Will Shipley,RB,PHI,78.1
Geno Smith,QB,LV,234.4
Tory Horton,WR,SEA,60.9
New England Defense,DEF,NE,98.7
Robert Woods,WR,PIT,59
Luke McCaffrey,WR,WAS,58.8
Tim Patrick,WR,DET,58.4
Tai Felton,WR,MIN,57.7
Treylon Burks,WR,TEN,56.8
Curtis Samuel,WR,BUF,56.6
Kendre Miller,RB,NO,73
Justin Fields,QB,NYJ,229.3
Tennessee Defense,DEF,TEN,93.8
Demarcus Robinson,WR,SF,54.5
Dont'e Thornton,WR,LV,53.4
Devin Neal,RB,NO,69.6
Kayshon Boutte,WR,NE,52.3
Matthew Stafford,QB,LA,224.5
Jaylin Lane,WR,WAS,50.4
Tua Tagovailoa,QB,MIA,223
Arizona Defense,DEF,ARI,87.6
Arian Smith,WR,NYJ,48.9
Jahan Dotson,WR,PHI,48.8
Aaron Rodgers,QB,PIT,221.4
Brashard Smith,RB,KC,64.1
Kalif Raymond,WR,DET,47.6
Sam Darnold,QB,SEA,219.3
DJ Giddens,RB,IND,62.5
Terrance Ferguson,TE,LA,84.4
Ja'Tavion Sanders,TE,CAR,84.2
Savion Williams,WR,GB,44.4
Ollie Gordon,RB,MIA,59.9
Bryce Young,QB,CAR,216
Cole Kmet,TE,CHI,81.7
Jaleel McLaughlin,RB,DEN,59.2
Raheem Mostert,RB,LV,58.9
Michael Penix,QB,ATL,215.5
JuJu Smith-Schuster,WR,KC,41.9
Elijah Mitchell,RB,KC,57.9
Mack Hollins,WR,NE,41.1
Zack Moss,RB,CIN,57.3
Noah Gray,TE,KC,79.3
Van Jefferson,WR,TEN,39.7
Malachi Corley,WR,NYJ,39.2
Olamide Zaccheaus,WR,CHI,39
Christian Watson,WR,GB,38.5
Jordan James,RB,SF,53.9
Cam Ward,QB,TEN,210.1
Ty Johnson,RB,BUF,52.4
Jermaine Burton,WR,CIN,35.5
Rondale Moore,WR,MIN,35.4
Will Dissly,TE,LAC,74.3
Kyle Monangai,RB,CHI,51.3
Jalin Hyatt,WR,NYG,34.3
Sean Tucker,RB,TB,50.4
Ben Sinnott,TE,WAS,72.7
Xavier Gipson,WR,NYJ,33.2
Trevor Etienne,RB,CAR,49
Tyler Conklin,TE,LAC,71.4
Jordan Watkins,WR,SF,32.2
Jo'quavioius Marks,RB,HOU,48.5
Samaje Perine,RB,CIN,48.3
Antonio Gibson,RB,NE,48.1
Jake Bobo,WR,SEA,31.5
Dameon Pierce,RB,HOU,47.7
Elijah Arroyo,TE,SEA,69.9
KhaDarel Hodge,WR,ATL,30.7
AJ Dillon,RB,PHI,46.9
Oronde Gadsden,TE,LAC,69.1
Johnny Wilson,WR,PHI,30.1
Keaton Mitchell,RB,BAL,46.4
Emanuel Wilson,RB,GB,46.3
Tyler Higbee,TE,LA,68.7
Noah Fant,TE,SEA,68.3
Tyler Johnson,WR,NYJ,29
Kendrick Bourne,WR,NE,28.8
Ricky White,WR,SEA,28.2
Kenneth Gainwell,RB,PIT,44.6
Jacory Croskey-Merritt,RB,WAS,43.9
Emari Demercado,RB,ARI,43.9
Michael Mayer,TE,LV,66.3
Harold Fannin,TE,CLE,66.1
Austin Hooper,TE,NE,66.1
Devin Singletary,RB,NYG,43.6
Cam Akers,RB,NO,43.2
Isaiah Davis,RB,NYJ,42.1
KeAndre Lambert-Smith,WR,LAC,25.2
Tahj Brooks,RB,CIN,41.6
Tez Johnson,WR,TB,24.3
Zay Jones,WR,ARI,23.7
Jimmy Horn,WR,CAR,23.4
John Metchie,WR,HOU,23.3
Bub Means,WR,NO,23.3
Dawson Knox,TE,BUF,61.5
Alexander Mattison,RB,MIA,38.5
Damien Martinez,RB,SEA,37.6
Michael Gallup,WR,WAS,20.8
Ty Chandler,RB,MIN,37.1
Jacob Cowing,WR,SF,20.2
Jamari Thrash,WR,CLE,19.9
Xavier Restrepo,WR,TEN,19.9
Khalil Herbert,RB,IND,35.9
K.J. Osborn,WR,WAS,18.7
Jonathan Mingo,WR,DAL,18.2
Cordarrelle Patterson,RB,PIT,34.3
Audric Estime,RB,DEN,34.2
AJ Barner,TE,SEA,55.5
Sincere McCormick,RB,LV,32
Luke Musgrave,TE,GB,54.4
Hunter Renfrow,WR,CAR,15.3
Derius Davis,WR,LAC,15.3
Dare Ogunbowale,RB,HOU,31.7
David Bell,WR,CLE,15.1
Bo Melton,WR,GB,14.9
Foster Moreau,TE,NO,53.8
Devontez Walker,WR,BAL,14.1
Kalel Mullings,RB,TEN,29.7
Parris Campbell,WR,DAL,12.9
Donovan Peoples-Jones,WR,NO,12.8
Ihmir Smith-Marsette,WR,NYG,12.8
Jeremy McNichols,RB,WAS,29
Isaiah Williams,WR,CIN,12.5
DeAndre Carter,WR,CLE,12.5
Trey Palmer,WR,TB,12.5
Ja'Lynn Polk,WR,NE,12.5
Taysom Hill,TE,NO,51.4
Jalen Brooks,WR,DAL,12.4
Javon Baker,WR,NE,12.4
Cedrick Wilson,WR,NO,12.4
Terrace Marshall,WR,PHI,12.3
Brandon Johnson,WR,PIT,12.2
David Moore,WR,CAR,12.2
Charlie Jones,WR,CIN,12.2
Jha'Quan Jackson,WR,TEN,12.2
Sterling Shepard,WR,TB,12.2
Tyler Scott,WR,CHI,12.1
Russell Gage,WR,SF,11.8
Kyle Juszczyk,RB,SF,27.7
Devin Duvernay,WR,CHI,11.2
Mecole Hardman,WR,GB,9.7
Nathaniel Dell,WR,HOU,9.3
Tylan Wallace,WR,BAL,9
Laviska Shenault,WR,BUF,8.7
Scotty Miller,WR,PIT,8.7
Skyy Moore,WR,KC,8.5
Anthony Gould,WR,IND,8.4
Ashton Dulin,WR,IND,8.3
Justin Watson,WR,HOU,8.3
Konata Mumpfield,WR,LA,8.3
K.J. Hamler,WR,BUF,8.2
Laquon Treadwell,WR,IND,8.2
LaJohntay Wester,WR,BAL,8.1
Jalen Reagor,WR,LAC,8.1
Kaden Prather,WR,BUF,8
D.J. Montgomery,WR,IND,8
Trenton Irwin,WR,JAC,8
Xavier Smith,WR,LA,8
Collin Johnson,WR,LV,8
Chris Moore,WR,WAS,8
Ainias Smith,WR,PHI,7.9
Christopher Brooks,RB,GB,24.3
Dareke Young,WR,SEA,7.8
Malik Heath,WR,GB,7.8
Xavier Hutchinson,WR,HOU,7.8
Joshua Cephus,WR,JAC,7.8
Tyquan Thornton,WR,KC,7.8
Tahj Washington,WR,MIA,7.8
Kevin Austin,WR,NO,7.8
Bryce Ford-Wheaton,WR,NYG,7.8
Xavier Weaver,WR,ARI,7.7
Austin Trammell,WR,JAC,7.7
Ryan Miller,WR,TB,7.7
Nikko Remigio,WR,KC,7.7
Brenden Rice,WR,LAC,7.7
Erik Ezukanma,WR,MIA,7.7
Tim Jones,WR,MIN,7.7
Mason Tipton,WR,NO,7.7
Gunner Olszewski,WR,NYG,7.7
Steven Sims,WR,SEA,7.7
Junior Bergen,WR,SF,7.7
Kameron Johnson,WR,TB,7.7
Colton Dowell,WR,TEN,7.7
Ryan Flournoy,WR,DAL,7.6
Kyle Philips,WR,LV,7.6
Tommy Mellott,WR,LV,7.6
Michael Woods,WR,CLE,7.5
Ben Skowronek,WR,PIT,7.4
Carson Steele,RB,KC,23.8
D'Wayne Eskridge,WR,MIA,7.1
Gunnar Helm,TE,TEN,46
Kenny McIntosh,RB,SEA,23.2
Phil Mafah,RB,DAL,21.8
Kimani Vidal,RB,LAC,21.5
Luke Schoonmaker,TE,DAL,43.8
Irvin Charles,WR,NYJ,4.7
Mike Strachan,WR,WAS,4.7
Samori Toure,WR,CHI,4.6
Rakim Jarrett,WR,TB,4.6
Marquez Callaway,WR,TB,4.6
Dominic Lovett,WR,DET,4.5
Lil'Jordan Humphrey,WR,NYG,4.5
Lance McCutcheon,WR,PIT,4.4
Simi Fehoko,WR,ARI,4.4
Quez Watkins,WR,ARI,4.4
Trent Sherfield,WR,DEN,4.4
Zach Pascal,WR,NYG,4.4
Casey Washington,WR,ATL,4.3
Josh Oliver,TE,MIN,42.8
Craig Reynolds,RB,DET,19.6
Elijah Higgins,TE,ARI,41.6
Darnell Washington,TE,PIT,41.6
Cade Stover,TE,HOU,39.6
Chris Rodriguez,RB,WAS,16.5
Tejhaun Palmer,WR,ARI,0
Andre Baccellia,WR,ARI,0
Mitchell Tinsley,WR,CIN,0
A.T. Perry,WR,DEN,0
Tom Kennedy,WR,DET,0
Ronnie Bell,WR,DET,0
Justyn Ross,WR,KC,0
Alec Ingold,RB,MIA,15.7
Zamir White,RB,LV,15.6
Jase McClellan,RB,ATL,15.4
Tyler Badie,RB,DEN,15.3
Patrick Taylor,RB,SF,15.1
Michael Carter,RB,ARI,15.1
Julius Chestnut,RB,TEN,14.4
Grant Calcaterra,TE,PHI,36.6
Mitchell Evans,TE,CAR,36.1
Clyde Edwards-Helaire,RB,NO,13.6
LeQuint Allen,RB,JAC,13.4
C.J. Ham,RB,MIN,12.8
Josh Whyle,TE,TEN,34.8
Deuce Vaughn,RB,DAL,12.1
Sione Vaki,RB,DET,11.9
Hassan Haskins,RB,LAC,11.7
Colby Parkinson,TE,LA,34.1
Drew Sample,TE,CIN,33
Jeremy Ruckert,TE,NYJ,32.6
Tyler Goodson,RB,IND,9.8
Dylan Laube,RB,LV,9.8
Tre Stewart,RB,MIN,9.5
Eric Gray,RB,NYG,9.5
Keilan Robinson,RB,JAC,9.4
Aaron Shampklin,RB,PIT,9.4
Patrick Ricard,RB,BAL,9.2
Brock Wright,TE,DET,31.5
Charlie Woerner,TE,ATL,30.9
Pierre Strong,RB,CLE,7.8
Israel Abanikanda,RB,SF,7.8
Velus Jones,RB,NO,7.6
DeeJay Dallas,RB,ARI,7.3
Brevin Jordan,TE,HOU,29.6
Adam Trautman,TE,DEN,29.5
Daniel Bellinger,TE,NYG,29.5
Kylen Granson,TE,PHI,29.2
Travis Homer,RB,CHI,6.5
Tanner Hudson,TE,CIN,28.9
Tommy Tremble,TE,CAR,28.4
Gavin Bartholomew,TE,MIN,28.4
Julian Hill,TE,MIA,28.4
Payne Durham,TE,TB,28.3
Hunter Long,TE,JAC,28.1
Evan Hull,RB,PIT,5
Tyler Shough,QB,NO,161.7
Malik Davis,RB,DAL,4.5
Rasheen Ali,RB,BAL,4.4
British Brooks,RB,HOU,4.4
Jawhar Jordan,RB,HOU,4.4
Keaontay Ingram,RB,KC,4.4
Ronnie Rivers,RB,LA,4.4
Cody Schrader,RB,LA,4.4
Jabari Small,RB,TEN,4.4
Terrell Jennings,RB,NE,4.3
George Holani,RB,SEA,4.3
DJ Williams,RB,TB,4.3
Zach Evans,RB,NYJ,3.9
Greg Dulcich,TE,NYG,26.3
Jordan Mims,RB,NO,3.8
Lew Nichols,RB,PHI,3.8
Raheem Blackshear,RB,CAR,3.2
Kene Nwangwu,RB,NYJ,3.2
Luke Farrell,TE,SF,25.3
Carlos Washington Jr.,RB,ATL,2.6
Salvon Ahmed,RB,IND,2.6
Blake Watson,RB,DEN,2.6
Jaret Patterson,RB,LAC,2.6
Dante Miller,RB,NYG,2.6
Darrynton Evans,RB,BUF,0.6
Troy Hairston,RB,CLE,0
Xazavian Valladay,RB,NO,0
Avery Williams,RB,PHI,0
Jonathan Ward,RB,PIT,0
Jonathon Brooks,RB,CAR,0
Johnny Mundt,TE,JAC,21
Charlie Kolar,TE,BAL,20.7
Mo Alie-Cox,TE,IND,20.5
Jared Wiley,TE,KC,19.6
John Bates,TE,WAS,18.1
Stone Smartt,TE,NYJ,14.5
Anthony Richardson,QB,IND,148.2
Davis Allen,TE,LA,13.9
Connor Heyward,TE,PIT,13.8
Durham Smythe,TE,CHI,13.5
Tip Reiman,TE,ARI,13.3
Lucas Krull,TE,DEN,12.3
Nate Adkins,TE,DEN,11.7
Irv Smith Jr.,TE,HOU,11.7
Caleb Lohner,TE,DEN,11.3
Harrison Bryant,TE,PHI,11.3
Blake Whiteheart,TE,CLE,11.1
Brevyn Spann-Ford,TE,DAL,11.1
Will Mallory,TE,IND,11.1
Jaheim Bell,TE,NE,11.1
Dallin Holker,TE,NO,11.1
Cameron Latu,TE,PHI,11.1
Russell Wilson,QB,NYG,145.3
Feleipe Franks,TE,ATL,8
Tanner McLachlan,TE,CIN,7.8
Erick All,TE,CIN,7.8
Tanner Conner,TE,MIA,7.8
Jelani Woods,TE,IND,7.7
Andrew Ogletree,TE,IND,7.7
Ben Sims,TE,GB,7.6
Pharaoh Brown,TE,MIA,7.4
Kenny Yeboah,TE,DET,7.3
Justin Shorter,TE,LV,7.3
Jackson Hawes,TE,BUF,7.2
Nick Muse,TE,PHI,7.2
Colson Yankoff,TE,WAS,7.2
Chris Manhertz,TE,NYG,7.1
Robbie Ouzts,TE,SEA,7.1
Brayden Willis,TE,SF,7.1
Jake Tonges,TE,SF,7.1
Ko Kieft,TE,TB,4.2
Teagan Quitoriano,TE,ATL,4.1
Eric Saubert,TE,SEA,4.1
Donald Parham Jr.,TE,PIT,4.1
Devin Culp,TE,TB,4.1
Lawrence Cager,TE,WAS,4.1
Shane Zylstra,TE,DET,4
Ian Thomas,TE,LV,4
Jack Westover,TE,NE,4
Zack Kuntz,TE,NYJ,4
Thomas Odukoya,TE,TEN,4
Zach Davidson,TE,BUF,0
James Mitchell,TE,CAR,0
Brenden Bates,TE,CLE,0
John FitzPatrick,TE,GB,0
Luke Lachey,TE,HOU,0
Andrew Beck,TE,NYJ,0
Robert Tonyan,TE,KC,0
Tucker Fisk,TE,LAC,0
Jake Briningstool,TE,KC,0
David Martin-Robinson,TE,TEN,0
Daniel Jones,QB,IND,128.9
Chad Ryland,K,ARI,0
Ryan Fitzgerald,K,CAR,0
Maddux Trujillo,K,IND,0
Tyler Loop,K,BAL,0
Andres Borregales,K,NE,0
Matthew Wright,K,CAR,0
Brandon McManus,K,GB,0
Spencer Shrader,K,IND,0
Caden Davis,K,NYJ,0
John Parker Romo,K,NE,0
Lenny Krieg,K,ATL,0
Jonathan Kim,K,CHI,0
Anders Carlson,K,NYJ,0
Jaxson Dart,QB,NYG,101.3
Joe Flacco,QB,CLE,92
Kenny Pickett,QB,CLE,64.7
Spencer Rattler,QB,NO,56.3
Shedeur Sanders,QB,CLE,49.9
Tyrod Taylor,QB,NYJ,42.7
Jalen Milroe,QB,SEA,35.9
Sam Howell,QB,MIN,34.2
Zach Wilson,QB,MIA,32.9
Marcus Mariota,QB,WAS,30.2
Kirk Cousins,QB,ATL,29.6
Joshua Dobbs,QB,NE,28.8
Jacoby Brissett,QB,ARI,27.7
Jake Browning,QB,CIN,27.7
Will Levis,QB,TEN,27.4
Cooper Rush,QB,BAL,27.3
Joe Milton,QB,DAL,26.4
Malik Willis,QB,GB,25.6
Nick Mullens,QB,JAC,24.9
Andy Dalton,QB,CAR,24.4
Mac Jones,QB,SF,23.6
Taylor Heinicke,QB,LAC,23.4
Jimmy Garoppolo,QB,LA,23
Jarrett Stidham,QB,DEN,22.7
Kyle Trask,QB,TB,22.6
Aidan O'Connell,QB,LV,22.3
Gardner Minshew II,QB,KC,21.7
Tyson Bagent,QB,CHI,21.7
Mitchell Trubisky,QB,BUF,21.4
Davis Mills,QB,HOU,21.1
Mason Rudolph,QB,PIT,21
Hendon Hooker,QB,DET,18.5
Tanner McKee,QB,PHI,17.7
Dillon Gabriel,QB,CLE,14.3
Jake Haener,QB,NO,9.9
Deshaun Watson,QB,CLE,9.6
Jameis Winston,QB,NYG,8
Quinn Ewers,QB,MIA,7.2
Riley Leonard,QB,IND,5
Drew Lock,QB,SEA,4.5
Will Howard,QB,PIT,3.7
Dorian Thompson-Robinson,QB,PHI,3.1
Kyle McCord,QB,PHI,2
Trey Lance,QB,LAC,1.5
Bailey Zappe,QB,KC,1.2
Tommy DeVito,QB,NYG,0
Adrian Martinez,QB,NYJ,0
Skylar Thompson,QB,PIT,0
Jaren Hall,QB,SEA,0
Kurtis Rourke,QB,SF,0
Josh Johnson,QB,WAS,0
Case Keenum,QB,CHI,0
Clayton Tune,QB,ARI,0
Easton Stick,QB,ATL,0
Emory Jones,QB,ATL,0
Mike White,QB,BUF,0
Kyle Allen,QB,DET,0
Stetson Bennett,QB,LA,0
Cam Miller,QB,LV,0
Derek Carr,QB,NO,0
